"Refseq.ID"	"Organism"	"Spacer.Accession"	"Spacer.Start"	"Spacer.End"	"Proto.spacer.Start"	"Proto.spacer.End"	"Source"	"Product"	"Protein.id"	"GO.Function"	"GO.process"	"Gene"	"EC.number"	"TaxID"	"Species"	"Genus"	"Superkingdom"	"Phylum"	"Class"	"Order"	"Family"	"locus_tag"	"CRISPR.Type"
"NC_014935"	"Nitratifractor salsuginis DSM 16511"	"NC_014935.1"	1064086	1064121	1765048	1765083	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_013554692.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"749222"	"Nitratifractor salsuginis"	"Nitratifractor"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Sulfurovaceae"	"NITSA_RS08915"	"I-B"
"NC_014935"	"Nitratifractor salsuginis DSM 16511"	"NC_014935.1"	1062893	1062927	1764583	1764617	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"749222"	"Nitratifractor salsuginis"	"Nitratifractor"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Sulfurovaceae"	"Error: 'locus_tag' is not in list"	"I-B"
"NC_014935"	"Nitratifractor salsuginis DSM 16511"	"NC_014935.1"	1063953	1063988	1792288	1792323	"KE Watters ((PMID:30190307))"	"S24 family peptidase"	"WP_148224972.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"749222"	"Nitratifractor salsuginis"	"Nitratifractor"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Sulfurovaceae"	"NITSA_RS10960"	"I-B"
"NZ_JMKI01000003"	"Synergistes jonesii strain 78-1 "	"NZ_JMKI01000003.1"	30643	30672	1678	1707	"KE Watters ((PMID:30190307))"	"formate--tetrahydrofolate ligase"	"WP_037974137.1"	"GO:0005524"	"Error: No process id"	"Error: No gene name"	"6.3.4.3"	"2754"	"Synergistes jonesii"	"Synergistes"	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"EH55_RS00865"	"No CRISPR type prediction"
"NZ_JMKI01000006"	"Synergistes jonesii strain 78-1 "	"NZ_JMKI01000006.1"	775	810	157269	157304	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_037974544.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"2754"	"Synergistes jonesii"	"Synergistes"	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"EH55_RS02850"	"No CRISPR type prediction"
"NZ_MUHX01000040"	"Pyramidobacter sp. C12-8 NODE_40_length_16245_cov_751.388_ID_10149"	"NZ_MUHX01000040.1"	14370	14403	5669	5702	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_078017066.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1943580"	"Pyramidobacter sp."	"Pyramidobacter"	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"B0D78_RS11365"	"III-B"
"NC_015388"	"Desulfobacca acetoxidans DSM 11109"	"NC_015388.1"	1490077	1490110	2418192	2418225	"KE Watters ((PMID:30190307))"	"transposase"	"WP_013707111.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"880072"	"Desulfobacca acetoxidans"	"Desulfobacca"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophales"	"Syntrophaceae"	"DESAC_RS10810"	"III-A"
"NC_018025"	"Desulfomonile tiedjei DSM 6799"	"NC_018025.1"	5267926	5267958	5560717	5560749	"KE Watters ((PMID:30190307))"	"LptF/LptG family permease"	"WP_157212258.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"706587"	"Desulfomonile tiedjei"	"Desulfomonile"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophales"	"Syntrophaceae"	"DESTI_RS23880"	"Error: HTTP Error 500: Internal Server Error"
"NC_018025"	"Desulfomonile tiedjei DSM 6799"	"NC_018025.1"	914076	914110	1897110	1897144	"KE Watters ((PMID:30190307))"	"(Fe-S)-binding protein"	"WP_014809452.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"706587"	"Desulfomonile tiedjei"	"Desulfomonile"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophales"	"Syntrophaceae"	"DESTI_RS07970"	"I-C"
"NZ_NSLJ01000008"	"Tannerella forsythia strain WW11663 NODE_8_length_118066_cov_11.2212_ID_21139"	"NZ_NSLJ01000008.1"	5955	5996	12636	12677	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_097531021.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"28112"	"Tannerella forsythia"	"Tannerella"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"CLI86_RS04180"	"III-A"
"NZ_NSLK01000007"	"Tannerella forsythia strain WW10960 NODE_7_length_123346_cov_15.0845_ID_15308"	"NZ_NSLK01000007.1"	2169	2204	9518	9553	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_097560003.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"28112"	"Tannerella forsythia"	"Tannerella"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"CLI85_RS05290"	"III-A"
"CP022754"	"Parabacteroides sp. CT06"	"CP022754.1"	2231665	2231699	5355867	5355901	"KE Watters ((PMID:30190307))"	"TonB-dependent receptor"	"gb|AST56022.1||gnl|PRJNA397724|CI960_23040"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"2025876"	"Parabacteroides sp."	"Parabacteroides"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"CI960_23040
<35"	"I-C"
"NZ_FO538765"	"Magnetospira sp. QH-2 chromosome"	"NZ_FO538765.1"	2183638	2183671	26469	26502	"KE Watters ((PMID:30190307))"	"multidrug effflux MFS transporter"	"WP_046019930.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1288970"	"Magnetospira sp."	"Magnetospira"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Thalassospiraceae"	"MGMAQ_RS00165"	"I-C"
"NZ_NWTK01000001"	"Thalassospira sp. CSC1P2 "	"NZ_NWTK01000001.1"	495857	495886	144894	144923	"KE Watters ((PMID:30190307))"	"tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB"	"WP_101263755.1"	"GO:0051539"	"GO:0006400"	"mtaB"	"Error: No EC number"	"2048283"	"Thalassospira sp."	"Thalassospira"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Thalassospiraceae"	"COO20_RS00615"	"No CRISPR type prediction"
"NZ_JFJZ01000011"	"Thalassospira sp. MCCC 1A01428 "	"NZ_JFJZ01000011.1"	29362	29392	38182	38212	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_085590780.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1470575"	"Thalassospira sp."	"Thalassospira"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Thalassospiraceae"	"THS27_RS11035"	"No CRISPR type prediction"
"NC_015387"	"Marinithermus hydrothermalis DSM 14884"	"NC_015387.1"	274157	274192	2000583	2000618	"KE Watters ((PMID:30190307))"	"ATP-dependent chaperone ClpB"	"WP_013704761.1"	"GO:0016887"	"GO:0006457"	"clpB"	"Error: No EC number"	"869210"	"Marinithermus hydrothermalis"	"Marinithermus"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Thermales"	"Thermaceae"	"MARKY_RS09985"	"I-C"
"NC_015387"	"Marinithermus hydrothermalis DSM 14884"	"NC_015387.1"	274081	274120	2165154	2165193	"KE Watters ((PMID:30190307))"	"alpha/beta hydrolase"	"WP_013704915.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"869210"	"Marinithermus hydrothermalis"	"Marinithermus"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Thermales"	"Thermaceae"	"MARKY_RS10805"	"I-C"
"NZ_KE387025"	"Meiothermus chliarophilus DSM 9957 MeichDRAFT_MCF.5"	"NZ_KE387025.1"	221669	221705	28078	28114	"KE Watters ((PMID:30190307))"	"acyltransferase"	"WP_027893331.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"926560"	"Meiothermus chliarophilus"	"Meiothermus"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Thermales"	"Thermaceae"	"MEICH_RS0115090
<37"	"I-A"
"NC_014152"	"Thermincola sp. JR"	"NC_014152.1"	2078307	2078344	2062300	2062337	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"635013"	"Thermincola sp."	"Thermincola"	"Bacteria"	"Firmicutes"	"Clostridia"	"Eubacteriales"	"Thermincolaceae"	"Error: 'locus_tag' is not in list"	"III-A"
"NZ_LGTE01000011"	"Thermincola ferriacetica strain Z-0001 Tfer_ctg11"	"NZ_LGTE01000011.1"	1140	1179	17519	17558	"KE Watters ((PMID:30190307))"	"sigma-54-dependent Fis family transcriptional regulator"	"WP_052218002.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"281456"	"Thermincola ferriacetica"	"Thermincola"	"Bacteria"	"Firmicutes"	"Clostridia"	"Eubacteriales"	"Thermincolaceae"	"Tfer_RS08335"	"I-B"
"NZ_LGTE01000021"	"Thermincola ferriacetica strain Z-0001 Tfer_ctg21"	"NZ_LGTE01000021.1"	46276	46313	924	961	"KE Watters ((PMID:30190307))"	"LemA family protein"	"WP_013121267.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"281456"	"Thermincola ferriacetica"	"Thermincola"	"Bacteria"	"Firmicutes"	"Clostridia"	"Eubacteriales"	"Thermincolaceae"	"Tfer_RS12075"	"No CRISPR type prediction"
"NOWF01000015"	"Paludifilum halophilum strain DSM 102817 NODE_15_length_46106_cov_29.6119_ID_2688"	"NOWF01000015.1"	2891	2930	51097	51136	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"1642702"	"Paludifilum halophilum"	"Paludifilum"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Error: HTTP Error 400: Bad Request"	"No CRISPR type prediction"
"NZ_FOCQ01000006"	"Lihuaxuella thermophila strain DSM 46701"	"NZ_FOCQ01000006.1"	159360	159399	378	417	"KE Watters ((PMID:30190307))"	"long-chain-fatty-acid--CoA ligase"	"WP_089967032.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"6.2.1.3"	"1173111"	"Lihuaxuella thermophila"	"Lihuaxuella"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"BMW55_RS07765"	"I-D"
"NZ_FORR01000025"	"Thermoflavimicrobium dichotomicum strain DSM 44778"	"NZ_FORR01000025.1"	18030	18072	28630	28672	"KE Watters ((PMID:30190307))"	"major capsid protein"	"WP_093231531.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"46223"	"Thermoflavimicrobium dichotomicum"	"Thermoflavimicrobium"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"BMZ78_RS16625"	"No CRISPR type prediction"
"NC_003869"	"Thermoanaerobacter tengcongensis MB4"	"NC_003869.1"	2545257	2545295	147776	147814	"KE Watters ((PMID:30190307))"	"IS110 family transposase"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"273068"	"Thermoanaerobacter tengcongensis"	"Thermoanaerobacter"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"TTE_RS00750"	"No CRISPR type prediction"
"NZ_MDDC01000016"	"Moorella thermoacetica strain DSM 21394 MOTE_"	"NZ_MDDC01000016.1"	1928	1962	11559	11593	"KE Watters ((PMID:30190307))"	"type I-U CRISPR-associated RAMP protein Csb1/Cas7u"	"WP_075517408.1"	"GO:0003674"	"GO:0043571"	"cas7u"	"Error: No EC number"	"1525"	"Moorella thermoacetica"	"Moorella"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"MOTE_RS10100"	"I-G"
"NZ_JOOI01000002"	"Thermoanaerobacter sp. YS13 THYS13_"	"NZ_JOOI01000002.1"	570827	570863	494431	494467	"KE Watters ((PMID:30190307))"	"ATP-binding protein"	"WP_042834435.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1511746"	"Thermoanaerobacter sp."	"Thermoanaerobacter"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"THYS13_RS10265"	"I-B"
"PDCC01000001"	"Caldicellulosiruptor bescii strain RKCB127 Ga0154048_11"	"PDCC01000001.1"	2144237	2144273	287910	287946	"KE Watters ((PMID:30190307))"	"polar amino acid transport system substrate-binding protein"	"gb|PFH21340.1||gnl|WGS:PDCC|2716423673"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"31899"	"Caldicellulosiruptor bescii"	"Caldicellulosiruptor"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacterales Family III. Incertae Sedis"	"B0S91_0279
<1"	"No CRISPR type prediction"
"LT906662"	"Thermoanaerobacterium sp. RBIITD genome assembly"	"LT906662.1"	674337	674374	1833070	1833107	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"1550240"	"Thermoanaerobacterium sp."	"Thermoanaerobacterium"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacterales Family III. Incertae Sedis"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
"NC_014720"	"Caldicellulosiruptor kronotskyensis 2002"	"NC_014720.1"	2725327	2725364	783508	783545	"KE Watters ((PMID:30190307))"	"helix-turn-helix domain-containing protein"	"WP_013429674.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"632348"	"Caldicellulosiruptor kronotskyensis"	"Caldicellulosiruptor"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacterales Family III. Incertae Sedis"	"CALKRO_RS03180"	"I-B"
"NC_018015"	"Thermococcus cleftensis strain CL1"	"NC_018015.1"	348888	348924	484562	484598	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_014788367.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"163003"	"Thermococcus cleftensis"	"Thermococcus"	"Archaea"	"Euryarchaeota"	"Thermococci"	"Thermococcales"	"Thermococcaceae"	"CL1_RS02685"	"I-B"
"NZ_FOIW01000002"	"Thermococcus thioreducens strain OGL-20"	"NZ_FOIW01000002.1"	338987	339033	188545	188591	"KE Watters ((PMID:30190307))"	"terpene cyclase/mutase family protein"	"WP_074631364.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"277988"	"Thermococcus thioreducens"	"Thermococcus"	"Archaea"	"Euryarchaeota"	"Thermococci"	"Thermococcales"	"Thermococcaceae"	"BMY34_RS06640"	"I-A"
"NZ_CP007264"	"Thermococcus nautili strain 30-1"	"NZ_CP007264.1"	678764	678804	1972907	1972947	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_042693037.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"195522"	"Thermococcus nautili"	"Thermococcus"	"Archaea"	"Euryarchaeota"	"Thermococci"	"Thermococcales"	"Thermococcaceae"	"BD01_RS10995"	"No CRISPR type prediction"
"NZ_KE384099"	"Thermodesulfobacterium hveragerdense DSM 12571 G580DRAFT_"	"NZ_KE384099.1"	5267	5304	75971	76008	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"1123372"	"Thermodesulfobacterium hveragerdense"	"Thermodesulfobacterium"	"Bacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteriales"	"Thermodesulfobacteriaceae"	"Error: HTTP Error 400: Bad Request"	"No CRISPR type prediction"
"NZ_KE384099"	"Thermodesulfobacterium hveragerdense DSM 12571 G580DRAFT_"	"NZ_KE384099.1"	5200	5235	809	844	"KE Watters ((PMID:30190307))"	"DevR family CRISPR-associated autoregulator"	"WP_028841907.1"	"GO:0003674"	"GO:0043571"	"Error: No gene name"	"Error: No EC number"	"1123372"	"Thermodesulfobacterium hveragerdense"	"Thermodesulfobacterium"	"Bacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteriales"	"Thermodesulfobacteriaceae"	"G580_RS0109285
<1"	"No CRISPR type prediction"
"NZ_KE384099"	"Thermodesulfobacterium hveragerdense DSM 12571 G580DRAFT_"	"NZ_KE384099.1"	5200	5235	194369	194404	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"1123372"	"Thermodesulfobacterium hveragerdense"	"Thermodesulfobacterium"	"Bacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteriales"	"Thermodesulfobacteriaceae"	"Error: HTTP Error 400: Bad Request"	"No CRISPR type prediction"
"NZ_BCRO01000012"	"Actinomadura hibisca NBRC 15177"	"NZ_BCRO01000012.1"	301109	301142	16755	16788	"KE Watters ((PMID:30190307))"	"isocitrate/isopropylmalate family dehydrogenase"	"WP_067475036.1"	"GO:0016616"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1220559"	"Actinomadura hibisca"	"Actinomadura"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Streptosporangiales"	"Thermomonosporaceae"	"AH6_RS06175
<34"	"I-E"
"NZ_FZOR01000007"	"Actinomadura meyerae strain DSM 44715"	"NZ_FZOR01000007.1"	771	805	679	713	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"240840"	"Actinomadura meyerae"	"Actinomadura"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Streptosporangiales"	"Thermomonosporaceae"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
"NZ_BCQP01000095"	"Actinomadura chibensis NBRC 106107"	"NZ_BCQP01000095.1"	24815	24847	207018	207050	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"1220554"	"Actinomadura chibensis"	"Actinomadura"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Streptosporangiales"	"Thermomonosporaceae"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 500: Internal Server Error"
"CP003316"	"Pyrobaculum oguniense TE7"	"CP003316.1"	952386	952428	1838227	1838269	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"gb|AFA40149.1||gnl|BEUC|Pogu_2122"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"698757"	"Pyrobaculum oguniense"	"Pyrobaculum"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Thermoproteales"	"Thermoproteaceae"	"Pogu_2122
<43"	"I-D"
"BBDO01000001"	"Vulcanisaeta sp. JCM 16161 DNA"	"BBDO01000001.1"	64913	64957	30168	30212	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"1295372"	"Vulcanisaeta sp."	"Vulcanisaeta"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Thermoproteales"	"Thermoproteaceae"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
"CP003316"	"Pyrobaculum oguniense TE7"	"CP003316.1"	938137	938185	511350	511398	"KE Watters ((PMID:30190307))"	"protein of unknown function DUF87"	"gb|AFA38646.1||gnl|BEUC|Pogu_0619"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"698757"	"Pyrobaculum oguniense"	"Pyrobaculum"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Thermoproteales"	"Thermoproteaceae"	"Pogu_0619
<1"	"No CRISPR type prediction"
"NZ_LOED01000016"	"Fervidicola ferrireducens strain Y170 AN618_"	"NZ_LOED01000016.1"	15753	15788	22847	22882	"KE Watters ((PMID:30190307))"	"CRISPR-associated endoribonuclease Cas6"	"WP_066353492.1"	"GO:0004521"	"GO:0043571"	"cas6"	"Error: No EC number"	"520764"	"Fervidicola ferrireducens"	"Fervidicola"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermosediminibacterales"	"Thermosediminibacteraceae"	"AN618_RS07085"	"Error: HTTP Error 500: Internal Server Error"
"NZ_LOED01000044"	"Fervidicola ferrireducens strain Y170 AN618_"	"NZ_LOED01000044.1"	11068	11107	10561	10600	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_157081738.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"520764"	"Fervidicola ferrireducens"	"Fervidicola"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermosediminibacterales"	"Thermosediminibacteraceae"	"AN618_RS11165"	"Error: HTTP Error 500: Internal Server Error"
"NZ_LOED01000044"	"Fervidicola ferrireducens strain Y170 AN618_"	"NZ_LOED01000044.1"	11001	11038	10325	10362	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_157081738.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"520764"	"Fervidicola ferrireducens"	"Fervidicola"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermosediminibacterales"	"Thermosediminibacteraceae"	"AN618_RS11165"	"IV-D"
